source_row,sample_id,smiles,is_valid,is_unique,in_training_set,pred_model1,pred_model2,pred_mean,pred_min,pred_max,pred_delta_abs,model1_name,model2_name
3709,4088,[*]/C=C/C(=O)Nc1ccc(NC(=O)CCCCCCCCCCCOC(=O)c2ccc(O[*])cc2)cc1,True,True,False,357.142333984375,365.5935974121094,361.3679656982422,357.142333984375,365.5935974121094,8.451263427734375,multimodal,graph
3710,4089,[*]C#CCOC(=O)c1ccc(CCCCCCCNC([*])=O)cc1,True,True,False,313.5074462890625,314.44927978515625,313.9783630371094,313.5074462890625,314.44927978515625,0.94183349609375,multimodal,graph
3711,4090,[*]CC([*])C(=O)NC(CC)COCCCCCOC(=O)c1cccc(C(=O)OC)c1,True,True,False,293.76934814453125,311.67498779296875,302.72216796875,293.76934814453125,311.67498779296875,17.9056396484375,multimodal,graph
3712,4091,[*]CC(C)(C)COC(=O)c1ccc(/C=N/C(=O)OCCOCCOCCOC(=O)c2ccc(C([*])=O)cc2)c(C(=O)O)c1,True,True,False,335.2512512207031,314.6628112792969,324.95703125,314.6628112792969,335.2512512207031,20.58843994140625,multimodal,graph
3713,4092,[*]CC([*])C(=O)OCCCCCCOc1ccc(C(=O)Oc2cc(C)c(OC)cc2OC(=O)c2cccc(S)c2)cc1Br,True,True,False,336.4318542480469,309.2630310058594,322.8474426269531,309.2630310058594,336.4318542480469,27.1688232421875,multimodal,graph
3714,4093,[*]CC(CCCC)c1ccc(C(=O)N[Si]([*])(C)C)cc1,True,True,False,293.349365234375,386.42144775390625,339.8854064941406,293.349365234375,386.42144775390625,93.07208251953125,multimodal,graph
3715,4094,[*]CC([*])CCCCCc1ccc(C(=O)Nc2ccc(C=C)c(OC)c2)cc1,True,True,False,383.2644348144531,350.85284423828125,367.0586395263672,350.85284423828125,383.2644348144531,32.411590576171875,multimodal,graph
3716,4095,[*]O[Si](C)(C)C#Cc1ccc(C(=O)NCCCCCCNC([*])=O)cc1,True,True,False,326.0113830566406,315.05194091796875,320.5316619873047,315.05194091796875,326.0113830566406,10.959442138671875,multimodal,graph
3717,4096,[*]OCCCCCCCOC(=O)c1ccc(C(=O)OCc2c(C)cc(/C=C/c3ccc(C([*])=O)cc3)cc2OC)cc1,True,True,False,326.38629150390625,327.0325622558594,326.7094268798828,326.38629150390625,327.0325622558594,0.646270751953125,multimodal,graph
3718,4097,[*]/C=C(\C)CCCC(=O)OCc1ccc(C(=O)OCC([*])=S)cc1,True,True,False,313.0079345703125,287.5343322753906,300.27113342285156,287.5343322753906,313.0079345703125,25.473602294921875,multimodal,graph
3719,4099,[*]CC(CC)COC(=O)CCCCCCC(=O)Oc1ccc(/C=C(/[*])c2ccc(I)cc2)cc1,True,True,False,338.28338623046875,332.9553527832031,335.61936950683594,332.9553527832031,338.28338623046875,5.328033447265625,multimodal,graph
3720,4100,[*]CC(=O)Oc1ccc(CCCC(=O)Nc2ccc(NC(=O)CN3C(=O)c4ccc([*])cc4C3=O)cc2)cn1,True,True,False,458.6270446777344,456.19537353515625,457.4112091064453,456.19537353515625,458.6270446777344,2.431671142578125,multimodal,graph
3721,4101,[*]C(=O)C(CCCCOC(=O)c1ccc(-c2ccc(C(=O)OCC(F)(F)C(F)(F)F)cc2)cc1F)C(C(=O)O[*])c1ccc(Cl)cc1,True,True,False,358.594970703125,337.4626770019531,348.02882385253906,337.4626770019531,358.594970703125,21.132293701171875,multimodal,graph
3722,4103,[*]Oc1ccc(OC(=O)C(C)(CCCCCCCC)C(=O)NC([*])=O)cc1,True,True,False,341.0892639160156,394.7060241699219,367.89764404296875,341.0892639160156,394.7060241699219,53.61676025390625,multimodal,graph
3723,4104,[*]Oc1ccc(C(=O)NC(=O)c2ccc(OCCCC([*])=O)cc2)cc1,True,True,False,456.3857421875,404.22705078125,430.306396484375,404.22705078125,456.3857421875,52.15869140625,multimodal,graph
3724,4105,[*]OC(=O)c1ccc(C(=O)NCCCCCCNC(=O)CCCCOc2ccc(C([*])=O)cc2)cc1-c1ccccc1,True,True,False,392.188720703125,337.5728759765625,364.88079833984375,337.5728759765625,392.188720703125,54.6158447265625,multimodal,graph
3725,4106,[*]CCCCCCOc1ccc(C(=O)C(C)c2ccc(OCCCC)cc2)c(SC([*])=O)c1,True,True,False,340.56854248046875,357.5624084472656,349.0654754638672,340.56854248046875,357.5624084472656,16.993865966796875,multimodal,graph
3726,4108,[*]C(=O)Oc1ccc([Si]([*])(C)CC)cc1,True,True,False,383.1831359863281,353.3741455078125,368.2786407470703,353.3741455078125,383.1831359863281,29.808990478515625,multimodal,graph
3727,4109,[*]CCC([*])C(=O)N(CCCCCCC)c1ccc(CNC(=O)O[Na])cc1C(F)(F)F,True,True,False,343.6982727050781,350.5245361328125,347.1114044189453,343.6982727050781,350.5245361328125,6.826263427734375,multimodal,graph
3728,4111,[*]C([*])C(=O)OCCCCCC(=O)Nc1ccc(C=Cc2ccc([*])cc2)cc1,True,True,False,315.7208251953125,344.9105224609375,330.315673828125,315.7208251953125,344.9105224609375,29.189697265625,multimodal,graph
3729,4112,[*]CC([*])C(=O)OCc1cc(NC(=O)OCCCCCCC)ccc1CC(C)OC,True,True,False,375.9940185546875,312.3280944824219,344.1610565185547,312.3280944824219,375.9940185546875,63.665924072265625,multimodal,graph
3730,4113,[*]CC(C)=C/COCCOc1ccc(C(=O)OCCCCCC)cc1-c1ccc(O[SH]=C([*])OC)cc1,True,True,False,321.7153625488281,317.731689453125,319.72352600097656,317.731689453125,321.7153625488281,3.983673095703125,multimodal,graph
3731,4114,[*]Nc1ccc(NC(=O)CCCCC(=O)Nc2ccc(N=[*])cc2)c(S(=O)(=O)O)c1,True,True,False,495.9791259765625,489.01800537109375,492.4985656738281,489.01800537109375,495.9791259765625,6.96112060546875,multimodal,graph
3732,4115,[*]CCCCCOC(=O)c1ccc(Cc2ccc(Sc3ccc(OCCCCC)cc3)cc2)cc1CO[*],True,True,False,348.9302062988281,306.7987060546875,327.8644561767578,306.7987060546875,348.9302062988281,42.131500244140625,multimodal,graph
3733,4116,[*]CC(CCCCOC(=O)c1ccc(OCCCOC(C)=O)cc1)C(=O)N[*],True,True,False,304.5880432128906,297.9725036621094,301.2802734375,297.9725036621094,304.5880432128906,6.61553955078125,multimodal,graph
3734,4118,[*]CCC(C)(CCCCCOC(=O)N[*])C(=O)c1ccc(S(=O)(=O)C(C#N)CCCCCCCC)cc1,True,True,False,360.4767761230469,317.5642395019531,339.0205078125,317.5642395019531,360.4767761230469,42.91253662109375,multimodal,graph
3735,4119,[*]CC(=O)COc1ccc(OC(C)(C)C([*])[2H])cc1,True,True,False,336.9923400878906,323.1553039550781,330.0738220214844,323.1553039550781,336.9923400878906,13.8370361328125,multimodal,graph
3736,4120,[*]O[Si](C)(C)CCCCCCOc1ccc(C(=O)c2cc(OCCCCCCCC)cc(C([*])=O)c2O)c(OCCOC(=O)OC)c1,True,True,False,362.4391784667969,295.9810791015625,329.2101287841797,295.9810791015625,362.4391784667969,66.45809936523438,multimodal,graph
3737,4121,[*]CCCCCCCC(OC(=O)c1ccc(O[*])cc1)OC=C,True,True,False,301.17962646484375,308.7799072265625,304.9797668457031,301.17962646484375,308.7799072265625,7.60028076171875,multimodal,graph
3738,4122,[*]CC(CO)Oc1ccc(CCOC(=O)SCCCCN(C)O[*])cc1,True,True,False,304.3941955566406,301.2420654296875,302.81813049316406,301.2420654296875,304.3941955566406,3.152130126953125,multimodal,graph
3739,4123,[*]CCOc1ccc(-c2ccc(C(C)(C)c3ccc(NC(=O)CCCCCCCCCCC(=O)NC(=O)c4ccc(O[*])cc4)cc3)c(O)c2)cc1,True,True,False,407.2003173828125,377.7716064453125,392.4859619140625,377.7716064453125,407.2003173828125,29.4287109375,multimodal,graph
3740,4124,[*]/C=N/c1ccc(COC(=O)OCCCCCC)cc1C([*])=O,True,True,False,277.71270751953125,322.6197814941406,300.16624450683594,277.71270751953125,322.6197814941406,44.907073974609375,multimodal,graph
3741,4125,[*]CC([*])(C)C(=O)/C=C/Cc1ccccc1,True,True,False,397.57879638671875,366.11767578125,381.8482360839844,366.11767578125,397.57879638671875,31.46112060546875,multimodal,graph
3742,4126,[*]CC#CCOC(=O)SCCCC([*])C,True,True,False,261.47271728515625,261.18292236328125,261.32781982421875,261.18292236328125,261.47271728515625,0.289794921875,multimodal,graph
3743,4127,[*]C(=O)Nc1ccc(OC(=O)C(CC)=C([*])NC)cc1,True,True,False,492.2917175292969,395.3941955566406,443.84295654296875,395.3941955566406,492.2917175292969,96.89752197265625,multimodal,graph
3744,4128,[*]CCOC(=O)c1cnc([*])cc1OCCCCCOc1ccc(-c2ccccc2)cc1,True,True,False,307.1854553222656,324.87982177734375,316.0326385498047,307.1854553222656,324.87982177734375,17.694366455078125,multimodal,graph
3745,4129,[*]CCOC(=O)CCCCC(=O)NC(O)C([*])=Cc1ccccc1,True,True,False,281.7831726074219,329.94366455078125,305.86341857910156,281.7831726074219,329.94366455078125,48.160491943359375,multimodal,graph
3746,4130,[*]CC([*])COC(=O)CCCCCC(=O)Nc1ccc(CC)cc1Cl,True,True,False,281.662109375,294.8448181152344,288.2534637451172,281.662109375,294.8448181152344,13.182708740234375,multimodal,graph
3747,4132,[*]/C=C/c1ccc(N([*])CC)cc1OCCCCCCCCO,True,True,False,325.54510498046875,341.51959228515625,333.5323486328125,325.54510498046875,341.51959228515625,15.9744873046875,multimodal,graph
3748,4133,[*]CC([*])C(C)Oc1ccc(OCCc2ccc(Cl)c(O)c2)cc1,True,True,False,320.52301025390625,332.0931701660156,326.30809020996094,320.52301025390625,332.0931701660156,11.570159912109375,multimodal,graph
3749,4134,[*]/C=C/CC(OCCCCOc1ccc(OC(=O)CCCCCCCC([*])=O)cc1)C(=O)OCc1ccccc1,True,True,False,281.25628662109375,296.3487854003906,288.8025360107422,281.25628662109375,296.3487854003906,15.092498779296875,multimodal,graph
3750,4136,[*]CC1CCCN(CCCCCCOC(=O)c2ccc([*])cc2)OC(=O)CCCCC1,True,True,False,320.074462890625,312.3016357421875,316.18804931640625,312.3016357421875,320.074462890625,7.7728271484375,multimodal,graph
3751,4137,[*]CC(CO[*])(C)C(=O)NC(C)CCCCC(C)=C(C)C,True,True,False,368.83770751953125,350.2129211425781,359.5253143310547,350.2129211425781,368.83770751953125,18.624786376953125,multimodal,graph
3752,4138,[*]CC([*])(C)C(=O)OCCCCCC[N+](C)(C)c1ccc(-c2ccc(C(C)CC(C)C)cc2)cc1,True,True,False,355.551513671875,329.0240478515625,342.28778076171875,329.0240478515625,355.551513671875,26.5274658203125,multimodal,graph
3753,4139,[*]Nc1ccc(/N=N/c2ccc(CC(=O)NC([*])=O)cc2)c(F)c1F,True,True,False,417.29815673828125,417.8027038574219,417.55043029785156,417.29815673828125,417.8027038574219,0.504547119140625,multimodal,graph
3754,4140,[*]N=C([*])c1ccc(OC(=O)CCCCCOc2ccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)cc2)cc1,True,True,False,412.98724365234375,379.9537353515625,396.4704895019531,379.9537353515625,412.98724365234375,33.03350830078125,multimodal,graph
3755,4142,[*]Oc1ccc(C(=O)Nc2ccc(C([*])=O)cc2OC(=O)c2ccc(C(C)=NN(c3ccccc3)c3ccccc3)cc2)cc1,True,True,False,450.95330810546875,483.3137512207031,467.13352966308594,450.95330810546875,483.3137512207031,32.360443115234375,multimodal,graph
3756,4143,[*]/C=N/c1ccc(-c2ccc([Si]([*])(C)C)cc2)c(C(=O)OCCCCN(C)C)c1,True,True,False,379.377197265625,319.55267333984375,349.4649353027344,319.55267333984375,379.377197265625,59.82452392578125,multimodal,graph
3757,4144,[*]O[Si]([*])(C)Nc1ccc(COCCCC(=O)N[PH](C)(C)O)cc1,True,True,False,290.02203369140625,316.44805908203125,303.23504638671875,290.02203369140625,316.44805908203125,26.426025390625,multimodal,graph
3758,4145,[*]CCOC(=O)CCCCC(=O)OCCc1ccc(N=C(C#N)C(C)(C)C([*])=O)cc1,True,True,False,335.7933044433594,307.26953125,321.5314178466797,307.26953125,335.7933044433594,28.523773193359375,multimodal,graph
3759,4146,[*]Oc1cc(C(=O)NNC(=O)CCCCC([*])=O)ccc1OC(=O)c1ccc(CCCC)cc1,True,True,False,357.504638671875,378.7052307128906,368.1049346923828,357.504638671875,378.7052307128906,21.200592041015625,multimodal,graph
3760,4147,[*]CCC(C)CCCCCC(F)(F)COc1ccc(/N=N/N([*])CC)cc1,True,True,False,331.8299560546875,306.51287841796875,319.1714172363281,306.51287841796875,331.8299560546875,25.31707763671875,multimodal,graph
3761,4148,[*]CCC(O)CNc1ccc(/N=C/C(=O)CCCCCCCCC(=O)Oc2ccc(C(=O)c3ccc(O[*])cc3)c3ccccc23)cc1,True,True,False,363.76202392578125,371.233642578125,367.4978332519531,363.76202392578125,371.233642578125,7.47161865234375,multimodal,graph
3762,4149,[*]CCOC(=O)CCCCCCC(=O)SC([*])C(=O)OC(C)C,True,True,False,267.059326171875,245.88735961914062,256.4733428955078,245.88735961914062,267.059326171875,21.171966552734375,multimodal,graph
3763,4150,[*]/C=C/C1CCC(C(C)(C)c2ccc(NC(=O)NNC(=O)CCCCC(=O)O[*])cc2)C1,True,True,False,400.7926940917969,339.40667724609375,370.0996856689453,339.40667724609375,400.7926940917969,61.386016845703125,multimodal,graph
3764,4151,[*]CC(=O)N(CCCCCCCCCCNC(=O)OCCOC(=O)c1ccc(C(=O)O[*])cc1)c1ccc(C)cc1,True,True,False,314.9249267578125,326.0452575683594,320.48509216308594,314.9249267578125,326.0452575683594,11.120330810546875,multimodal,graph
3765,4153,[*]CC([*])C(=O)OCCCCOC(=O)c1cccc(C(=O)Oc2ccccc2)c1OC,True,True,False,307.36572265625,307.5451354980469,307.45542907714844,307.36572265625,307.5451354980469,0.179412841796875,multimodal,graph
3766,4154,[*]/C=C/C(CC)C(=O)CCCCCCC(=O)N([*])c1ccc(Cl)cc1,True,True,False,326.1896667480469,302.6370849609375,314.4133758544922,302.6370849609375,326.1896667480469,23.552581787109375,multimodal,graph
3767,4155,[*]CC(C)COC(=O)CCCCCC[SH](=O)Nc1ccc(-c2ccc([*])cc2)cc1,True,True,False,337.460693359375,330.81640625,334.1385498046875,330.81640625,337.460693359375,6.644287109375,multimodal,graph
3768,4156,[*]CC([*])CP(C)C(=O)OCCNC(=O)Br,True,True,False,365.6030578613281,314.81048583984375,340.20677185058594,314.81048583984375,365.6030578613281,50.792572021484375,multimodal,graph
3769,4157,[*]CC(C)NS(=O)(=O)CC(O)c1cccc(C([*])=O)c1,True,True,False,369.8894348144531,365.5859069824219,367.7376708984375,365.5859069824219,369.8894348144531,4.30352783203125,multimodal,graph
3770,4158,[*]CC([*])OCCOCCOC(=O)c1cccc(S(=O)(=O)NCCCCC(=O)Nc2ccc(C(F)(F)F)cc2)c1C,True,True,False,305.0727233886719,316.80340576171875,310.9380645751953,305.0727233886719,316.80340576171875,11.730682373046875,multimodal,graph
3771,4159,[*]Cc1ccc(/N=C/c2cccc(C(=O)OC(=O)c3ccc([*])cc3)c2)cc1C(C)(C)CCCCCC,True,True,False,386.5,360.5018615722656,373.5009307861328,360.5018615722656,386.5,25.998138427734375,multimodal,graph
3772,4160,[*]Oc1ccc(OCCC)cc1P(=O)(CO[Si](C)(C)c1ccc(N(C)C)cc1)C(=O)N([*])c1ccc([N+](=O)[O-])cc1,True,True,False,350.0069580078125,317.50555419921875,333.7562561035156,317.50555419921875,350.0069580078125,32.50140380859375,multimodal,graph
3773,4161,[*]CCC(C)C(=O)OCCCCCNC(=O)c1cc(OC)cc(C([*])=O)c1,True,True,False,336.5318603515625,375.3815002441406,355.95668029785156,336.5318603515625,375.3815002441406,38.849639892578125,multimodal,graph
3774,4162,[*]CCCC(CC)C(=O)OC(=O)NCCCCCCSCCNC(=O)O[*],True,True,False,300.6955261230469,318.5562744140625,309.6259002685547,300.6955261230469,318.5562744140625,17.860748291015625,multimodal,graph
3775,4163,[*]O[Si](C)(C)CCCOC(=O)c1ccc(S(=O)(=O)NCC(C)CCCCCCC)cc1C(=O)OCC([*])=O,True,True,False,323.837158203125,315.1737060546875,319.50543212890625,315.1737060546875,323.837158203125,8.6634521484375,multimodal,graph
3776,4164,[*]CCCCCC[Se](=O)N1CC(C)(C[*])C1O,True,True,False,318.190185546875,295.4189758300781,306.80458068847656,295.4189758300781,318.190185546875,22.771209716796875,multimodal,graph
3777,4165,[*]CC([*])OC(=O)Nc1ccc(C)c(NC(=O)OCCCCCCN(C)c2ccc(OC)cc2)c1,True,True,False,324.04559326171875,339.51092529296875,331.77825927734375,324.04559326171875,339.51092529296875,15.46533203125,multimodal,graph
3778,4166,[*]NC(CCCCCCC)C(=O)NCc1ccc(CCOCCC[Si]([*])(C)c2ccccc2)cc1,True,True,False,298.86895751953125,301.0457458496094,299.9573516845703,298.86895751953125,301.0457458496094,2.176788330078125,multimodal,graph
3779,4167,[*]CCCCCC#Cc1ccc(OC(=O)CCCCCC(C)O[*])cc1,True,True,False,290.6229553222656,309.0160217285156,299.8194885253906,290.6229553222656,309.0160217285156,18.39306640625,multimodal,graph
3780,4168,[*]CNC(=O)c1ccc(C(C)(C)c2ccc(OCCCCCC)cc2)c(C(=O)OC([*])[SH](F)(F)F)c1,True,True,False,351.9801025390625,374.3563232421875,363.168212890625,351.9801025390625,374.3563232421875,22.376220703125,multimodal,graph
3781,4169,[*]CCCCCNC(=O)OCCc1cccc(-c2ccc(C(=O)c3ccc(C(=O)N[*])cc3)cc2)c1,True,True,False,385.7786560058594,379.3083190917969,382.5434875488281,379.3083190917969,385.7786560058594,6.4703369140625,multimodal,graph
3782,4170,[*]C(=O)c1ccc(S(=O)(=O)CCCCC([*])C)cc1-c1ccccc1,True,True,False,410.90234375,433.4097900390625,422.15606689453125,410.90234375,433.4097900390625,22.5074462890625,multimodal,graph
3783,4172,[*]/C=C/[Si]([*])(C)C(=O)OCCCCCCCCCOC(=O)Oc1ccc(C(=O)Oc2ccc(OCCOC(C)=O)cc2)c(C)c1,True,True,False,291.6351318359375,297.6624450683594,294.64878845214844,291.6351318359375,297.6624450683594,6.027313232421875,multimodal,graph
3784,4173,[*]OC(Cc1ccccc1)C(=O)OCCCCOC(=O)c1ccc(S[*])cc1,True,True,False,301.37554931640625,294.4353332519531,297.9054412841797,294.4353332519531,301.37554931640625,6.940216064453125,multimodal,graph
3785,4174,[*]Oc1cc(C)c(C(C#C)c2ccc(OC(=O)OCCCC([*])=O)cc2)cc1F,True,True,False,348.4316711425781,402.267578125,375.34962463378906,348.4316711425781,402.267578125,53.835906982421875,multimodal,graph
3786,4176,[*]CC([*])c1ccc(Nc2cc(C)cc(-c3ccc(Cl)cc3)c2)c(C(=O)OCCCCCCCCCCC)c1,True,True,False,417.0655212402344,342.8441467285156,379.954833984375,342.8441467285156,417.0655212402344,74.22137451171875,multimodal,graph
3787,4178,[*]Oc1ccc(CCC(=O)Nc2ccc(OC([*])=S)cc2)cc1CCC(C)C,True,True,False,441.54534912109375,429.34906005859375,435.44720458984375,429.34906005859375,441.54534912109375,12.1962890625,multimodal,graph
3788,4179,[*]OC=C/C([*])(C)C(=O)OCCCCCCCCOc1ccc(/C(C)=C/c2ccc(CCCCCCC)cc2)cc1,True,True,False,299.8824157714844,300.27197265625,300.0771942138672,299.8824157714844,300.27197265625,0.389556884765625,multimodal,graph
3789,4180,[*]CC([*])Oc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1,True,True,False,374.19293212890625,375.7585144042969,374.97572326660156,374.19293212890625,375.7585144042969,1.565582275390625,multimodal,graph
3790,4181,[*]OC(=O)/C=C/C(=O)Nc1ccc(C(=O)NC([*])c2ccc(OC)cc2)c(C#N)c1,True,True,False,447.02142333984375,489.3389892578125,468.1802062988281,447.02142333984375,489.3389892578125,42.31756591796875,multimodal,graph
3791,4182,[*]NC(CCCCc1cc(Br)c(C([*])(C)c2ccccc2)cc1O)c1ccc(OCCC)c(Br)c1,True,True,False,384.7611389160156,373.2355651855469,378.99835205078125,373.2355651855469,384.7611389160156,11.52557373046875,multimodal,graph
3792,4183,[*]CC=C(CCl)CCCCCNC(=O)Nc1ccc(CSC=Cc2ccc(C(=O)N[*])cc2)cc1,True,True,False,377.59100341796875,340.18505859375,358.8880310058594,340.18505859375,377.59100341796875,37.40594482421875,multimodal,graph
3793,4184,[*]C(C)CN(C)C(=O)[Si](C)(CCCOc1ccc(C([*])=O)cc1)OC(C)C,True,True,False,365.2690124511719,319.02703857421875,342.1480255126953,319.02703857421875,365.2690124511719,46.241973876953125,multimodal,graph
3794,4185,[*]Nc1c(C)cc(/C=N/NC(=O)c2ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc2)cc1COCC(F)(F)F,True,True,False,531.8070678710938,505.05938720703125,518.4332275390625,505.05938720703125,531.8070678710938,26.7476806640625,multimodal,graph
3795,4186,[*]CC#Cc1cc(C(=O)OC(C)CCCCCC)c([*])o1,True,True,False,283.1381530761719,327.31842041015625,305.22828674316406,283.1381530761719,327.31842041015625,44.180267333984375,multimodal,graph
3796,4187,[*]O[Si](C)(C)CCOC(=O)Nc1cccc(S([*])(=O)=O)c1OCCCCCC,True,True,False,343.98828125,312.4942321777344,328.2412567138672,312.4942321777344,343.98828125,31.494049072265625,multimodal,graph
3797,4188,[*]CCC(CCCCCNC(=O)c1ccc(C(C)(C)COC(=O)O[*])cc1)c1ccc(NCCCC)cc1,True,True,False,345.6075439453125,366.3860168457031,355.9967803955078,345.6075439453125,366.3860168457031,20.778472900390625,multimodal,graph
3798,4189,[*]CC([*])CNC(=O)OCCCCCCOc1ccc(C(=O)OC(C)CI)c(I)c1,True,True,False,319.1186828613281,314.36285400390625,316.7407684326172,314.36285400390625,319.1186828613281,4.755828857421875,multimodal,graph
3799,4190,[*]NC([*])C(=O)CCCCC#CC(Cl)(C)c1ccc(S(=O)(=O)c2ccccc2)cc1,True,True,False,316.60113525390625,334.4532470703125,325.5271911621094,316.60113525390625,334.4532470703125,17.85211181640625,multimodal,graph
3800,4191,[*]NC(=O)CSC(=O)c1ccccc1C(=O)NNC(=O)CCCCC([*])(C(F)(F)F)C(F)(F)F,True,True,False,454.62603759765625,390.2298889160156,422.42796325683594,390.2298889160156,454.62603759765625,64.39614868164062,multimodal,graph
3801,4192,[*]/C=C/C(C)(C(=O)NCCCCNc1ccc(C#Cc2ccc([*])cc2)cc1)C(C)C,True,True,False,405.36834716796875,386.22918701171875,395.79876708984375,386.22918701171875,405.36834716796875,19.13916015625,multimodal,graph
3802,4193,[*]Nc1ccccc1C(=O)Nc1ccc(NC(=S)C([*])=O)c(C(C)(C)c2ccccc2)c1,True,True,False,511.74871826171875,511.0762939453125,511.4125061035156,511.0762939453125,511.74871826171875,0.67242431640625,multimodal,graph
3803,4194,[*]C=C(O)C(Oc1ccc(C(=O)NC(=[*])c2ccccc2)cc1)c1ccccc1,True,True,False,451.22564697265625,414.41021728515625,432.81793212890625,414.41021728515625,451.22564697265625,36.8154296875,multimodal,graph
3804,4195,[*]C(=C)CCCCC(=O)Nc1ccc(C(=O)OC([*])=O)cc1,True,True,False,391.24407958984375,387.5648498535156,389.4044647216797,387.5648498535156,391.24407958984375,3.679229736328125,multimodal,graph
3805,4196,[*]CCCCCCN1CCc2ccc(-c3ccc([*])cc3)cc2c1=O,True,True,False,372.5821533203125,352.2084045410156,362.39527893066406,352.2084045410156,372.5821533203125,20.373748779296875,multimodal,graph
3806,4197,[*]/C=C/c1ccc(OC(=O)c2ccc(CSCCCCCC([*])=O)cc2)cc1,True,True,False,334.68719482421875,332.247802734375,333.4674987792969,332.247802734375,334.68719482421875,2.43939208984375,multimodal,graph
3807,4199,[*]CC(C)CCN([*])C(=O)OCCCCCC(C)CC,True,True,False,233.30076599121094,257.747802734375,245.52428436279297,233.30076599121094,257.747802734375,24.447036743164062,multimodal,graph
3808,4200,[*]CC(OCCCC)COC(=O)C(C)(C)C(=O)C([*])=O,True,True,False,252.58433532714844,339.5997009277344,296.0920181274414,252.58433532714844,339.5997009277344,87.01536560058594,multimodal,graph
3809,4202,[*]Oc1ccc(C(F)(F)c2ccc(NC(=O)/C=C(\[*])c3ccc(C(C)C)cc3)cc2)cc1,True,True,False,405.97283935546875,485.70965576171875,445.84124755859375,405.97283935546875,485.70965576171875,79.73681640625,multimodal,graph
3810,4203,[*]CC(C)C(=O)Nc1ccc(NC(=O)P(CCCCC)=C(O[*])OC)cc1,True,True,False,410.4559326171875,327.9033203125,369.17962646484375,327.9033203125,410.4559326171875,82.5526123046875,multimodal,graph
3811,4204,[*]CC([*])C(=O)OC(=O)c1cccc(SN=NC(=O)OCCCCCCCC)c1,True,True,False,309.353515625,323.3073425292969,316.33042907714844,309.353515625,323.3073425292969,13.953826904296875,multimodal,graph
3812,4205,[*]CCCCCCCN[Si]([*])(C)c1ccc(C#N)cc1Br,True,True,False,278.933837890625,304.9615783691406,291.9477081298828,278.933837890625,304.9615783691406,26.027740478515625,multimodal,graph
3813,4206,[*]OS(=O)(=O)CCCCCCCCC(=O)Oc1ccc(/C=C/c2ccc([*])cc2OCC)c(C)c1,True,True,False,336.1032409667969,349.75390625,342.92857360839844,336.1032409667969,349.75390625,13.650665283203125,multimodal,graph
3814,4207,[*]Cc1cc([*])c(OCCCCCCCC)cc1-c1ccc(Cc2ccc(C)cc2)cc1C(F)(F)F,True,True,False,399.2767333984375,347.49053955078125,373.3836364746094,347.49053955078125,399.2767333984375,51.78619384765625,multimodal,graph
3815,4208,[*]Oc1ccc(NC(=O)CCCCCCC(=O)c2ccc([*])cc2Br)cc1,True,True,False,338.69110107421875,419.0555419921875,378.8733215332031,338.69110107421875,419.0555419921875,80.36444091796875,multimodal,graph
3816,4210,[*]CCOCCOC(=O)C(CCCCSC(=O)O[*])c1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2)cc1,True,True,False,314.773193359375,295.927001953125,305.35009765625,295.927001953125,314.773193359375,18.84619140625,multimodal,graph
3817,4211,[*]CC(CC)NC(=O)CCc1ccc(C(O[*])OC(=O)c2cccc(S(=O)(=O)O)c2)cc1,True,True,False,356.3384094238281,356.8731384277344,356.60577392578125,356.3384094238281,356.8731384277344,0.53472900390625,multimodal,graph
3818,4212,[*]CC([*])CCCCCCOC(=O)OCC(CC)(C)c1cc(O)cc([N+](=O)[O-])c1,True,True,False,303.05145263671875,301.4587097167969,302.2550811767578,301.4587097167969,303.05145263671875,1.592742919921875,multimodal,graph
3819,4213,[*]Oc1ccc(/C(C)=O)cc1OCCCCc1ccc(C=[*])c(C#N)c1,True,True,False,373.2810974121094,348.7588195800781,361.01995849609375,348.7588195800781,373.2810974121094,24.52227783203125,multimodal,graph
3820,4214,[*]c1ccc(C(=O)Nc2cc(OC(C)CO)c([*])nc2)cc1Br,True,True,False,485.7701416015625,443.71759033203125,464.7438659667969,443.71759033203125,485.7701416015625,42.05255126953125,multimodal,graph
3821,4215,[*]C([*])C(=O)N(CCCCCCCOc1ccc(C#C)cc1)c1ccc(OC)c(OC)c1,True,True,False,323.4840393066406,311.8080139160156,317.6460266113281,311.8080139160156,323.4840393066406,11.676025390625,multimodal,graph
3822,4216,[*]OC(=O)c1ccc(C(=O)O[*])c(C(C)CCOc2ccc(C(=O)CCCCS(C)(C)C)cc2)c1,True,True,False,372.60589599609375,331.5810546875,352.0934753417969,331.5810546875,372.60589599609375,41.02484130859375,multimodal,graph
3823,4217,[*]CC([*])(C)C(=O)OC(=O)c1ccc(CCCCCC(=O)NCc2cccc(NC(=O)O)c2)cc1,True,True,False,417.25152587890625,381.4573669433594,399.3544464111328,381.4573669433594,417.25152587890625,35.794158935546875,multimodal,graph
